game_pk,game_date_et,season,team_id,team_abbr,is_home,opp_sp_hand,ab,h,d,t3,hr,bb,hbp,sf,pa,obp,slg,runs_scored
662465,8/31/2022,2022,133,ATH,0,R,29,5,1,0,1,4,1,0,35,0.2941,0.3103,1
661165,8/31/2022,2022,134,PIT,0,R,33,5,1,0,1,0,0,0,33,0.1515,0.2727,1
662033,8/31/2022,2022,135,SD,0,L,32,9,3,0,0,3,1,1,38,0.3514,0.375,5
662903,8/31/2022,2022,136,SEA,0,L,35,8,1,1,2,4,0,0,39,0.3077,0.4857,5
662033,8/31/2022,2022,137,SF,1,R,32,6,2,0,0,2,2,0,36,0.2778,0.25,4
662995,8/31/2022,2022,138,STL,0,L,44,8,2,0,2,7,1,1,53,0.3019,0.3636,5
661350,8/31/2022,2022,139,TB,0,L,38,10,2,0,0,2,0,0,40,0.3,0.3158,2
661831,8/31/2022,2022,140,TEX,1,R,33,6,2,0,1,3,0,0,36,0.25,0.3333,3
661649,8/31/2022,2022,142,MIN,1,R,34,9,3,0,1,3,0,1,38,0.3158,0.4412,5
663312,8/31/2022,2022,143,PHI,0,L,49,24,6,1,0,8,0,0,57,0.5614,0.6531,18
661478,8/31/2022,2022,144,ATL,1,R,27,5,1,0,2,4,0,0,31,0.2903,0.4444,3
661441,8/31/2022,2022,145,CWS,1,L,30,9,0,0,2,6,0,0,36,0.4167,0.5,4
661350,8/31/2022,2022,146,MIA,1,R,34,5,0,0,1,3,0,0,37,0.2162,0.2353,1
663410,8/31/2022,2022,147,NYY,0,L,28,3,2,0,0,5,0,1,34,0.2353,0.1786,2
661165,8/31/2022,2022,158,MIL,1,R,34,8,2,0,0,9,0,0,43,0.3953,0.2941,6
663290,9/1/2022,2022,109,AZ,1,R,34,10,3,0,1,2,1,0,37,0.3514,0.4706,5
662971,9/1/2022,2022,110,BAL,0,R,34,7,0,0,3,1,0,0,35,0.2286,0.4706,3
663210,9/1/2022,2022,111,BOS,1,R,37,13,3,0,1,7,0,0,44,0.4545,0.5135,9
662971,9/1/2022,2022,114,CLE,1,R,29,2,0,0,0,4,0,0,33,0.1818,0.069,0
661477,9/1/2022,2022,115,COL,0,R,30,2,1,0,0,0,0,0,30,0.0667,0.1,0
662785,9/1/2022,2022,116,DET,1,R,31,4,0,0,0,1,0,0,32,0.1563,0.129,0
661440,9/1/2022,2022,118,KC,0,R,36,8,2,0,0,2,0,0,39,0.2632,0.2778,1
662410,9/1/2022,2022,119,LAD,0,R,30,6,1,0,0,5,1,1,37,0.3243,0.2333,3
662491,9/1/2022,2022,120,WSH,1,L,40,11,1,1,1,6,1,0,47,0.383,0.425,7
662410,9/1/2022,2022,121,NYM,1,L,29,6,3,0,0,4,0,1,34,0.2941,0.3103,5
662491,9/1/2022,2022,133,ATH,0,R,38,11,1,1,1,4,1,0,44,0.3721,0.4474,5
662785,9/1/2022,2022,136,SEA,0,L,37,10,2,0,2,5,0,0,42,0.3571,0.4865,7
663210,9/1/2022,2022,140,TEX,0,L,39,13,1,0,1,7,0,1,47,0.4255,0.4359,8
661477,9/1/2022,2022,144,ATL,1,R,29,5,0,0,2,1,0,0,30,0.2,0.3793,3
661440,9/1/2022,2022,145,CWS,1,R,35,11,2,0,2,3,0,0,38,0.3684,0.5429,7
663290,9/1/2022,2022,158,MIL,0,R,30,4,0,0,0,0,0,0,30,0.1333,0.1333,0
663356,9/2/2022,2022,110,BAL,1,L,31,9,4,0,0,4,0,0,36,0.3714,0.4194,5
663212,9/2/2022,2022,111,BOS,1,L,36,13,4,0,1,6,0,0,42,0.4524,0.5556,9
661920,9/2/2022,2022,112,CHC,0,L,33,7,0,0,0,2,0,0,35,0.2571,0.2121,0
663133,9/2/2022,2022,113,CIN,1,L,34,11,1,0,2,3,0,0,37,0.3784,0.5294,3
662961,9/2/2022,2022,114,CLE,1,R,34,9,1,0,0,1,1,0,36,0.3056,0.2941,1
662915,9/2/2022,2022,116,DET,1,L,30,8,0,0,2,4,2,1,37,0.3784,0.4667,5
663428,9/2/2022,2022,117,HOU,0,L,33,7,3,0,0,4,0,1,38,0.2895,0.303,4
662915,9/2/2022,2022,118,KC,0,R,34,8,0,0,1,1,1,0,36,0.2778,0.3235,4
662603,9/2/2022,2022,119,LAD,1,R,31,4,2,0,0,3,2,0,36,0.25,0.1935,1
662409,9/2/2022,2022,120,WSH,0,L,38,10,2,1,0,2,0,0,40,0.3,0.3684,3
662409,9/2/2022,2022,121,NYM,1,R,30,10,3,1,2,4,0,2,36,0.3889,0.7,7
663356,9/2/2022,2022,133,ATH,0,R,31,6,1,0,0,1,0,0,32,0.2188,0.2258,2
662356,9/2/2022,2022,134,PIT,1,R,31,5,1,0,0,1,0,0,32,0.1875,0.1935,0
662603,9/2/2022,2022,135,SD,0,R,33,7,0,0,3,8,2,0,43,0.3953,0.4848,7
662032,9/2/2022,2022,137,SF,1,R,34,11,2,1,1,10,1,1,46,0.4783,0.5294,13
661855,9/2/2022,2022,139,TB,1,R,34,11,1,0,1,5,1,0,40,0.425,0.4412,9
663212,9/2/2022,2022,140,TEX,0,R,32,6,2,0,0,3,0,0,35,0.2571,0.25,1
662356,9/2/2022,2022,141,TOR,0,R,34,9,3,0,1,7,1,0,42,0.4048,0.4412,4
661439,9/2/2022,2022,142,MIN,0,R,33,8,2,0,0,4,1,0,38,0.3421,0.303,3
662032,9/2/2022,2022,143,PHI,0,R,31,5,1,0,0,1,0,0,32,0.1875,0.1935,1
661476,9/2/2022,2022,144,ATL,1,R,34,11,1,0,5,3,1,0,38,0.3947,0.7941,8
661439,9/2/2022,2022,145,CWS,1,R,36,11,1,0,1,1,2,0,39,0.359,0.4167,4
661476,9/2/2022,2022,146,MIA,0,R,31,5,1,0,1,3,0,0,34,0.2353,0.2903,1
661855,9/2/2022,2022,147,NYY,0,L,32,5,2,0,0,4,0,0,37,0.25,0.2188,0
663321,9/3/2022,2022,109,AZ,1,R,38,10,3,0,1,4,0,1,43,0.3256,0.4211,6
663355,9/3/2022,2022,110,BAL,1,R,35,11,2,0,5,4,0,0,39,0.3846,0.8,8
663214,9/3/2022,2022,111,BOS,1,R,32,7,5,0,0,5,0,0,38,0.3243,0.375,5
661928,9/3/2022,2022,112,CHC,0,R,33,10,2,0,0,3,1,0,37,0.3784,0.3636,4
663108,9/3/2022,2022,113,CIN,1,R,33,9,2,0,1,4,0,0,37,0.3514,0.4242,10
662963,9/3/2022,2022,114,CLE,1,L,34,9,0,0,0,1,1,0,36,0.3056,0.2647,0
663108,9/3/2022,2022,115,COL,0,R,28,4,2,0,0,8,0,0,36,0.3333,0.2143,0
662803,9/3/2022,2022,116,DET,1,R,33,8,1,0,1,2,1,1,37,0.2973,0.3636,2
663436,9/3/2022,2022,117,HOU,0,R,42,7,2,0,0,1,0,0,44,0.186,0.2143,1
662803,9/3/2022,2022,118,KC,0,R,41,15,3,2,4,4,0,0,45,0.4222,0.8293,12
662597,9/3/2022,2022,119,LAD,1,L,37,13,2,2,4,4,1,0,42,0.4286,0.8378,12
662425,9/3/2022,2022,120,WSH,0,R,38,14,3,0,2,3,0,0,41,0.4146,0.6053,7
662425,9/3/2022,2022,121,NYM,1,L,31,4,0,0,1,2,0,0,33,0.1818,0.2258,1
663355,9/3/2022,2022,133,ATH,0,R,33,8,0,0,0,1,1,1,36,0.2778,0.2424,1
662286,9/3/2022,2022,134,PIT,1,R,33,7,0,1,0,1,0,0,34,0.2353,0.2727,1
662597,9/3/2022,2022,135,SD,0,L,29,2,0,0,1,3,0,0,32,0.1563,0.1724,1
662963,9/3/2022,2022,136,SEA,0,R,34,7,1,0,1,6,1,0,41,0.3415,0.3235,4
662031,9/3/2022,2022,137,SF,1,R,35,11,4,0,0,5,0,0,40,0.4,0.4286,5
661928,9/3/2022,2022,138,STL,1,L,31,9,2,0,3,7,0,1,39,0.4103,0.6452,8
661854,9/3/2022,2022,139,TB,1,R,27,7,0,0,0,2,1,0,31,0.3333,0.2593,2
663214,9/3/2022,2022,140,TEX,0,R,37,10,0,0,2,1,0,0,38,0.2895,0.4324,3
662286,9/3/2022,2022,141,TOR,0,R,34,6,2,0,0,4,1,0,39,0.2821,0.2353,4
661438,9/3/2022,2022,142,MIN,0,R,27,1,0,0,0,2,0,0,29,0.1034,0.037,0
662031,9/3/2022,2022,143,PHI,0,R,36,12,3,1,1,3,0,0,39,0.3846,0.5556,4
661475,9/3/2022,2022,144,ATL,1,R,31,7,3,0,1,5,0,0,36,0.3333,0.4194,2
661438,9/3/2022,2022,145,CWS,1,R,36,13,2,0,3,4,0,0,40,0.425,0.6667,13
661475,9/3/2022,2022,146,MIA,0,R,30,5,0,0,0,3,0,1,34,0.2353,0.1667,1
661854,9/3/2022,2022,147,NYY,0,R,31,3,0,0,1,0,0,0,31,0.0968,0.1935,1
663321,9/3/2022,2022,158,MIL,0,L,42,12,4,0,3,3,1,0,46,0.3478,0.5952,8
663354,9/4/2022,2022,110,BAL,1,R,31,6,2,0,0,3,0,0,34,0.2647,0.2581,0
663213,9/4/2022,2022,111,BOS,1,R,33,12,2,0,1,4,1,0,38,0.4474,0.5152,5
661927,9/4/2022,2022,112,CHC,0,R,27,2,1,0,0,2,0,0,29,0.1379,0.1111,0
663107,9/4/2022,2022,113,CIN,1,R,30,4,0,0,3,5,0,0,35,0.2571,0.4333,4
662962,9/4/2022,2022,114,CLE,1,R,39,9,1,0,0,5,2,0,46,0.3478,0.2564,3
663107,9/4/2022,2022,115,COL,0,L,35,8,2,0,1,5,1,0,41,0.3415,0.3714,8
662786,9/4/2022,2022,116,DET,1,R,32,7,1,0,1,3,1,0,36,0.3056,0.3438,2
663435,9/4/2022,2022,117,HOU,0,L,36,11,2,0,2,3,2,0,41,0.3902,0.5278,9
662786,9/4/2022,2022,118,KC,0,R,35,9,3,0,0,6,2,0,43,0.3953,0.3429,3
662599,9/4/2022,2022,119,LAD,1,R,33,9,4,0,2,6,1,1,41,0.3902,0.5758,9
662424,9/4/2022,2022,120,WSH,0,R,36,11,1,0,1,5,0,0,41,0.3902,0.4167,7
662424,9/4/2022,2022,121,NYM,1,R,31,6,0,0,0,2,0,1,34,0.2353,0.1935,1
662299,9/4/2022,2022,134,PIT,1,R,32,5,2,0,1,3,1,0,36,0.25,0.3125,3
662599,9/4/2022,2022,135,SD,0,L,35,8,2,0,0,6,1,0,42,0.3571,0.2857,4
662962,9/4/2022,2022,136,SEA,0,R,40,9,1,0,2,6,1,0,47,0.3404,0.4,6
662030,9/4/2022,2022,137,SF,1,L,33,8,1,0,1,5,0,0,38,0.3421,0.3636,5
661927,9/4/2022,2022,138,STL,1,R,30,7,3,0,1,0,0,0,30,0.2333,0.4333,2
661853,9/4/2022,2022,139,TB,1,R,34,6,3,0,0,2,0,0,37,0.2222,0.2647,1
663213,9/4/2022,2022,140,TEX,0,R,30,4,1,0,0,4,0,0,34,0.2353,0.1667,2
662299,9/4/2022,2022,141,TOR,0,R,34,9,0,0,1,5,1,0,40,0.375,0.3529,4
662030,9/4/2022,2022,143,PHI,0,L,36,9,1,0,1,2,0,0,38,0.2895,0.3611,3
661474,9/4/2022,2022,144,ATL,1,R,31,9,2,0,1,7,0,1,39,0.4103,0.4516,7
661437,9/4/2022,2022,145,CWS,1,R,33,7,3,0,0,1,0,0,34,0.2353,0.303,1
661474,9/4/2022,2022,146,MIA,0,L,29,3,0,0,0,3,0,0,32,0.1875,0.1034,1
661853,9/4/2022,2022,147,NYY,0,R,35,6,1,0,1,3,1,1,40,0.25,0.2857,2
663311,9/4/2022,2022,158,MIL,0,R,30,3,0,0,1,1,1,0,32,0.1563,0.2,1
663434,9/5/2022,2022,108,LAA,1,L,40,16,3,1,3,1,0,1,42,0.4048,0.75,10
662211,9/5/2022,2022,109,AZ,0,L,32,7,3,0,1,3,0,1,36,0.2778,0.4063,5
663353,9/5/2022,2022,110,BAL,1,R,35,8,1,0,2,0,0,0,35,0.2286,0.4286,3
661852,9/5/2022,2022,111,BOS,0,R,34,7,1,0,1,5,0,0,39,0.3077,0.3235,3
662646,9/5/2022,2022,114,CLE,0,R,38,12,2,0,1,2,1,1,43,0.3571,0.4474,6
662860,9/5/2022,2022,115,COL,1,R,31,5,0,0,1,4,2,1,38,0.2895,0.2581,4
663434,9/5/2022,2022,116,DET,0,L,32,4,2,0,0,2,0,0,34,0.1765,0.1875,0
661088,9/5/2022,2022,117,HOU,1,L,30,8,1,0,0,1,0,0,31,0.2903,0.3,1
662646,9/5/2022,2022,118,KC,1,R,36,7,2,0,1,3,0,1,40,0.25,0.3333,5
662602,9/5/2022,2022,119,LAD,1,R,35,9,2,0,2,0,0,0,35,0.2571,0.4857,4
661926,9/5/2022,2022,120,WSH,0,R,39,14,1,1,1,5,1,1,47,0.4348,0.5128,6
662283,9/5/2022,2022,134,PIT,1,R,33,7,2,0,0,1,0,0,34,0.2353,0.2727,1
662211,9/5/2022,2022,135,SD,1,R,31,4,2,0,0,0,0,0,31,0.129,0.1935,0
662121,9/5/2022,2022,136,SEA,1,R,33,6,1,0,0,2,0,0,35,0.2286,0.2121,2
662602,9/5/2022,2022,137,SF,0,L,36,9,1,0,5,3,1,0,40,0.325,0.6944,7
661926,9/5/2022,2022,138,STL,1,R,30,3,0,0,0,2,0,0,32,0.1563,0.1,0
661852,9/5/2022,2022,139,TB,1,R,33,9,5,0,0,0,1,0,34,0.2941,0.4242,4
661088,9/5/2022,2022,140,TEX,0,R,29,3,1,0,0,1,0,0,30,0.1333,0.1379,0
663353,9/5/2022,2022,141,TOR,0,R,39,14,2,0,1,3,0,0,42,0.4048,0.4872,7
661236,9/5/2022,2022,142,MIN,0,R,32,6,0,0,1,4,0,0,36,0.2778,0.2813,2
662121,9/5/2022,2022,145,CWS,0,L,33,5,1,0,2,2,0,0,35,0.2,0.3636,3
661236,9/5/2022,2022,147,NYY,1,R,27,7,1,0,3,3,1,0,31,0.3548,0.6296,5
662860,9/5/2022,2022,158,MIL,0,R,34,9,2,0,1,1,2,1,38,0.3158,0.4118,6
663407,9/6/2022,2022,108,LAA,1,L,34,7,1,0,3,2,0,0,36,0.25,0.5,5
662205,9/6/2022,2022,109,AZ,0,R,36,10,1,0,3,2,0,0,38,0.3158,0.5556,5
663458,9/6/2022,2022,110,BAL,1,R,34,9,2,1,0,6,1,0,41,0.3902,0.3824,9
662043,9/6/2022,2022,111,BOS,0,R,32,6,0,0,2,2,0,0,34,0.2353,0.375,4
663242,9/6/2022,2022,112,CHC,1,R,28,9,1,1,2,11,1,1,43,0.5122,0.6429,9
663242,9/6/2022,2022,113,CIN,0,L,32,4,1,1,1,3,0,0,35,0.2,0.3125,3
662644,9/6/2022,2022,114,CLE,0,L,35,10,1,0,0,1,1,0,37,0.3243,0.3143,4
662859,9/6/2022,2022,115,COL,1,R,38,10,2,0,4,3,0,0,41,0.3171,0.6316,10
661087,9/6/2022,2022,117,HOU,1,R,35,8,0,0,1,3,0,0,39,0.2895,0.3143,3
662644,9/6/2022,2022,118,KC,1,R,29,4,0,0,1,1,0,0,30,0.1667,0.2414,1
662601,9/6/2022,2022,119,LAD,1,R,31,8,2,0,3,2,0,0,33,0.303,0.6129,6
661925,9/6/2022,2022,120,WSH,0,L,32,7,3,0,0,1,0,0,33,0.2424,0.3125,1
662282,9/6/2022,2022,121,NYM,0,R,31,7,0,0,1,4,1,0,37,0.3333,0.3226,2
662313,9/6/2022,2022,133,ATH,1,R,35,9,2,0,3,3,2,0,40,0.35,0.5714,9
662282,9/6/2022,2022,134,PIT,1,R,34,12,1,0,2,4,0,1,39,0.4103,0.5588,8
662205,9/6/2022,2022,135,SD,1,R,32,6,0,0,3,4,0,0,36,0.2778,0.4688,6
662138,9/6/2022,2022,136,SEA,1,R,29,6,1,0,1,4,1,0,34,0.3235,0.3448,3
662601,9/6/2022,2022,137,SF,0,L,35,8,0,0,2,0,0,0,35,0.2286,0.4,3
661925,9/6/2022,2022,138,STL,1,R,30,8,2,0,2,1,0,1,32,0.2813,0.5333,4
662043,9/6/2022,2022,139,TB,1,L,34,13,4,0,3,2,1,0,37,0.4324,0.7647,8
661087,9/6/2022,2022,140,TEX,0,L,35,8,2,0,0,4,0,0,39,0.3077,0.2857,4
663458,9/6/2022,2022,141,TOR,0,R,39,13,4,0,1,2,0,0,41,0.3659,0.5128,6
661235,9/6/2022,2022,142,MIN,0,R,35,8,2,0,1,2,0,0,37,0.2703,0.3714,1
661597,9/6/2022,2022,143,PHI,1,L,28,6,2,0,1,4,0,1,33,0.303,0.3929,3
662313,9/6/2022,2022,144,ATL,0,L,36,13,2,0,1,5,0,2,43,0.4186,0.5,10
662138,9/6/2022,2022,145,CWS,0,R,33,7,1,0,0,2,1,0,36,0.2778,0.2424,0
661597,9/6/2022,2022,146,MIA,0,R,29,6,1,0,0,4,1,1,36,0.3143,0.2414,2
661235,9/6/2022,2022,147,NYY,1,R,29,6,2,0,1,10,0,0,39,0.4103,0.3793,7
662859,9/6/2022,2022,158,MIL,0,R,37,9,4,0,2,4,0,0,41,0.3171,0.5135,7
663409,9/7/2022,2022,108,LAA,1,R,38,11,1,0,3,4,0,0,42,0.3571,0.5526,4
662216,9/7/2022,2022,109,AZ,0,R,29,6,1,0,3,4,0,0,34,0.303,0.5517,3
663457,9/7/2022,2022,110,BAL,1,R,30,3,2,0,0,1,0,0,31,0.129,0.1667,1
662065,9/7/2022,2022,111,BOS,0,L,33,6,2,0,0,4,0,0,37,0.2703,0.2424,0
663168,9/7/2022,2022,112,CHC,1,L,36,12,1,0,0,1,0,0,37,0.3514,0.3611,1
663168,9/7/2022,2022,113,CIN,0,R,36,10,0,1,3,2,0,0,38,0.3158,0.5833,7
662643,9/7/2022,2022,114,CLE,0,R,35,8,2,0,0,2,0,0,37,0.2703,0.2857,1
663409,9/7/2022,2022,116,DET,0,L,38,13,3,0,4,3,0,0,41,0.3902,0.7368,5
661086,9/7/2022,2022,117,HOU,1,L,30,4,0,0,1,8,0,0,39,0.3158,0.2333,4
662582,9/7/2022,2022,119,LAD,1,R,35,11,2,0,2,6,1,0,42,0.4286,0.5429,7
661924,9/7/2022,2022,120,WSH,0,L,34,10,0,1,1,3,0,0,38,0.3514,0.4412,5
662285,9/7/2022,2022,121,NYM,0,R,42,17,6,0,0,7,1,0,50,0.5,0.5476,10
662312,9/7/2022,2022,133,ATH,1,R,30,3,1,0,1,4,0,0,34,0.2059,0.2333,3
662285,9/7/2022,2022,134,PIT,1,R,30,4,0,0,0,1,0,0,31,0.1613,0.1333,0
662216,9/7/2022,2022,135,SD,1,L,34,10,1,0,3,3,1,0,38,0.3684,0.5882,6
662137,9/7/2022,2022,136,SEA,1,R,35,7,3,0,2,6,0,1,42,0.3095,0.4571,6
662582,9/7/2022,2022,137,SF,0,L,33,8,0,0,2,3,0,0,37,0.3056,0.4242,3
662065,9/7/2022,2022,139,TB,1,R,27,4,2,0,0,4,0,0,31,0.2581,0.2222,1
661086,9/7/2022,2022,140,TEX,0,R,34,5,0,0,1,3,0,0,38,0.2162,0.2353,3
663457,9/7/2022,2022,141,TOR,0,R,36,9,0,0,0,4,0,0,40,0.325,0.25,4
661251,9/7/2022,2022,142,MIN,0,R,45,11,1,0,1,3,0,0,48,0.2917,0.3333,4
661596,9/7/2022,2022,143,PHI,1,L,31,8,3,0,2,1,0,0,32,0.2813,0.5484,4
662312,9/7/2022,2022,144,ATL,0,L,36,10,1,0,2,1,3,0,40,0.35,0.4722,7
662137,9/7/2022,2022,145,CWS,0,R,34,8,2,0,1,3,0,2,40,0.2821,0.3824,9
661596,9/7/2022,2022,146,MIA,0,L,36,10,0,0,1,0,0,0,36,0.2778,0.3611,3
661251,9/7/2022,2022,147,NYY,1,R,42,9,1,0,2,4,0,0,46,0.2826,0.381,5
662871,9/7/2022,2022,158,MIL,0,L,34,7,1,1,2,1,0,0,35,0.2286,0.4706,4
661923,9/8/2022,2022,120,WSH,0,R,43,18,4,0,1,2,0,2,47,0.4255,0.5814,11
662334,9/8/2022,2022,133,ATH,1,R,32,6,2,0,0,2,0,1,35,0.2286,0.25,2
661219,9/8/2022,2022,137,SF,0,R,29,3,1,0,0,0,1,0,30,0.1333,0.1379,1
661233,9/8/2022,2022,137,SF,0,R,31,4,0,1,1,4,0,0,35,0.2286,0.2903,2
661923,9/8/2022,2022,138,STL,1,R,38,11,1,0,2,5,0,0,43,0.3721,0.4737,6
661252,9/8/2022,2022,142,MIN,0,L,34,8,1,0,1,1,0,0,35,0.2571,0.3529,4
661595,9/8/2022,2022,143,PHI,1,R,34,9,2,1,1,0,0,0,34,0.2647,0.4706,5
662334,9/8/2022,2022,145,CWS,0,L,47,21,5,0,5,3,0,0,50,0.48,0.8723,14
661595,9/8/2022,2022,146,MIA,0,R,39,12,3,0,2,3,2,0,44,0.3864,0.5385,6
661252,9/8/2022,2022,147,NYY,1,R,36,9,2,0,1,4,0,0,40,0.325,0.3889,3
661219,9/8/2022,2022,158,MIL,1,L,26,3,2,0,0,2,0,0,28,0.1786,0.1923,2
661233,9/8/2022,2022,158,MIL,1,L,29,6,1,0,0,6,1,1,37,0.3514,0.2414,4
662870,9/9/2022,2022,109,AZ,0,R,35,9,0,0,3,4,1,0,40,0.35,0.5143,10
663456,9/9/2022,2022,110,BAL,1,R,27,5,1,0,0,6,1,0,34,0.3529,0.2222,3
663456,9/9/2022,2022,111,BOS,0,R,35,9,2,0,1,4,0,0,39,0.3333,0.4,2
663217,9/9/2022,2022,112,CHC,1,L,26,5,0,0,2,2,1,0,30,0.2759,0.4231,4
661650,9/9/2022,2022,114,CLE,0,R,41,15,1,0,3,0,1,0,42,0.381,0.6098,7
662637,9/9/2022,2022,116,DET,0,L,44,17,3,0,3,3,0,0,47,0.4255,0.6591,10
661085,9/9/2022,2022,117,HOU,1,R,28,6,1,0,2,7,0,0,35,0.3714,0.4643,4
662637,9/9/2022,2022,118,KC,1,L,32,6,2,0,0,3,0,0,35,0.2571,0.25,2
661850,9/9/2022,2022,119,LAD,0,R,35,6,0,0,2,2,1,1,39,0.2308,0.3429,4
661594,9/9/2022,2022,120,WSH,0,R,36,10,1,1,1,0,0,0,36,0.2778,0.4444,3
661337,9/9/2022,2022,121,NYM,0,R,32,7,1,0,1,3,1,0,36,0.3056,0.3438,3
662284,9/9/2022,2022,134,PIT,1,R,35,15,2,2,1,3,0,0,38,0.4737,0.6857,8
661850,9/9/2022,2022,135,SD,1,R,36,8,0,0,1,4,1,0,41,0.3171,0.3056,5
662136,9/9/2022,2022,136,SEA,1,R,32,6,1,0,3,4,0,0,36,0.2778,0.5,4
663217,9/9/2022,2022,137,SF,0,L,31,3,2,0,0,4,1,0,36,0.2222,0.1613,2
662284,9/9/2022,2022,138,STL,0,R,34,6,3,0,0,3,0,0,37,0.2432,0.2647,2
661234,9/9/2022,2022,139,TB,0,R,37,11,4,0,0,4,1,0,42,0.381,0.4054,4
661830,9/9/2022,2022,140,TEX,1,R,34,7,3,0,1,0,1,0,35,0.2286,0.3824,3
661830,9/9/2022,2022,141,TOR,0,R,34,10,2,1,1,3,0,0,37,0.3514,0.5,4
661650,9/9/2022,2022,142,MIN,1,R,40,14,3,0,1,2,1,0,43,0.3953,0.5,6
661594,9/9/2022,2022,143,PHI,1,L,33,13,1,1,2,0,1,0,34,0.4118,0.6667,5
662136,9/9/2022,2022,144,ATL,0,L,37,10,1,0,4,2,1,0,40,0.325,0.6216,6
662333,9/9/2022,2022,145,CWS,0,R,36,7,1,0,1,1,1,0,38,0.2368,0.3056,5
661337,9/9/2022,2022,146,MIA,1,L,32,10,5,0,2,6,0,0,38,0.4211,0.6563,6
661234,9/9/2022,2022,147,NYY,1,R,36,9,0,0,1,2,0,0,38,0.2895,0.3333,2
661185,9/9/2022,2022,158,MIL,1,L,29,5,1,0,1,0,1,0,30,0.2,0.3103,2
662869,9/10/2022,2022,109,AZ,0,R,29,5,0,0,0,3,0,0,32,0.25,0.1724,1
663455,9/10/2022,2022,110,BAL,1,R,35,8,1,0,1,0,0,1,36,0.2222,0.3429,4
663455,9/10/2022,2022,111,BOS,0,R,46,21,3,0,2,6,2,0,54,0.537,0.6522,17
663127,9/10/2022,2022,112,CHC,1,R,33,7,2,1,0,1,0,0,34,0.2353,0.3333,2
661175,9/10/2022,2022,113,CIN,0,R,27,1,1,0,0,2,0,1,30,0.1,0.0741,1
661665,9/10/2022,2022,114,CLE,0,R,33,7,1,0,1,7,2,0,42,0.381,0.3333,6
662869,9/10/2022,2022,115,COL,1,L,32,9,4,0,1,4,0,1,37,0.3514,0.5,4
662636,9/10/2022,2022,116,DET,0,R,33,11,1,3,1,3,0,0,36,0.3889,0.6364,8
661084,9/10/2022,2022,117,HOU,1,R,31,7,2,0,0,2,1,0,34,0.2941,0.2903,1
662636,9/10/2022,2022,118,KC,1,R,26,4,1,0,0,2,0,0,28,0.2143,0.1923,4
661849,9/10/2022,2022,119,LAD,0,L,36,11,4,1,1,5,0,0,41,0.3902,0.5556,8
661593,9/10/2022,2022,120,WSH,0,L,38,11,2,0,1,2,0,0,40,0.325,0.4211,5
661323,9/10/2022,2022,121,NYM,0,R,41,16,4,0,3,5,0,1,47,0.4468,0.7073,11
662322,9/10/2022,2022,133,ATH,1,R,31,3,0,0,0,1,2,1,35,0.1714,0.0968,2
662265,9/10/2022,2022,134,PIT,1,R,34,10,2,0,3,5,0,0,39,0.3846,0.6176,5
661849,9/10/2022,2022,135,SD,1,L,33,9,2,0,2,2,0,1,36,0.3056,0.5152,4
662088,9/10/2022,2022,136,SEA,1,L,30,6,1,0,2,2,1,0,33,0.2727,0.4333,3
663127,9/10/2022,2022,137,SF,0,R,36,11,3,0,2,2,0,0,38,0.3421,0.5556,5
662265,9/10/2022,2022,138,STL,0,R,37,11,5,0,2,3,1,0,41,0.3659,0.5946,7
661282,9/10/2022,2022,139,TB,0,R,34,7,2,0,0,1,0,0,35,0.2286,0.2647,3
661841,9/10/2022,2022,140,TEX,1,R,39,13,2,0,2,1,1,0,41,0.3659,0.5385,7
661841,9/10/2022,2022,141,TOR,0,R,41,15,7,0,2,8,0,0,49,0.4694,0.6829,11
661665,9/10/2022,2022,142,MIN,1,R,37,12,4,0,0,2,0,1,40,0.35,0.4324,4
661593,9/10/2022,2022,143,PHI,1,R,33,9,2,0,4,6,0,0,39,0.3846,0.697,8
662088,9/10/2022,2022,144,ATL,0,R,30,3,0,0,0,0,0,0,30,0.1,0.1,1
662322,9/10/2022,2022,145,CWS,0,R,43,20,1,0,1,4,0,2,49,0.4898,0.5581,10
661323,9/10/2022,2022,146,MIA,1,R,35,9,2,0,0,1,0,0,36,0.2778,0.3143,3
661282,9/10/2022,2022,147,NYY,1,R,39,15,0,0,2,0,1,0,40,0.4,0.5385,10
661175,9/10/2022,2022,158,MIL,1,R,29,6,2,1,2,5,0,0,34,0.3235,0.5517,5
662868,9/11/2022,2022,109,AZ,0,R,42,15,2,1,0,9,0,0,51,0.4706,0.4524,12
663264,9/11/2022,2022,110,BAL,1,L,30,3,0,0,0,4,2,0,36,0.25,0.1,0
663264,9/11/2022,2022,111,BOS,0,R,26,4,0,0,0,4,0,1,33,0.2581,0.1538,1
663130,9/11/2022,2022,112,CHC,1,R,36,12,2,1,1,1,1,0,38,0.3684,0.5278,2
661176,9/11/2022,2022,113,CIN,0,R,35,9,3,0,1,1,1,1,38,0.2895,0.4286,6
661647,9/11/2022,2022,114,CLE,0,R,37,10,2,0,2,5,1,0,43,0.3721,0.4865,4
662868,9/11/2022,2022,115,COL,1,R,33,6,1,0,1,2,1,0,36,0.25,0.303,6
662635,9/11/2022,2022,116,DET,0,R,30,4,1,0,0,1,0,0,31,0.1613,0.1667,0
661083,9/11/2022,2022,117,HOU,1,L,35,12,1,0,5,8,1,0,44,0.4773,0.8,12
